customer_id,contract_id,contract_ref_id,associated_line,contract_description,from_date,to_date,associated_line_fmt
246,625,110,391-481-8911,5G tether,2015-08-02 07:07:01.000,2015-08-03 09:01:59.000,3914818911
246,629,105,+1 (902) 408-4296,10G LTE,2016-03-15 07:00:15.000,2015-09-18 14:04:01.000,19024084296
248,634,110,+1 (564) 704-4536,5G tether,2015-05-31 07:21:00.000,2017-01-27 14:43:38.000,15647044536
251,638,107,846 658 9611,10G 3G,2016-05-23 20:54:45.000,2016-03-07 19:00:22.000,8466589611
17,61,101,+1 (595) 813-5304,Unlimited call,2016-12-06 00:34:23.000,2016-08-08 16:25:13.000,15958135304
18,66,103,380-478-6942,450 min,2015-03-03 04:11:06.000,2016-06-29 04:09:33.000,3804786942
20,70,104,+1 (484) 466-2061,100 text,2015-09-23 01:15:02.000,2015-11-26 07:03:10.000,14844662061
21,74,104,(649) 286-2995,100 text,2016-04-28 21:46:30.000,2015-01-05 16:53:00.000,6492862995
22,78,103,149 263 7517,450 min,2015-12-30 19:40:57.000,2016-08-18 15:27:06.000,1492637517
23,83,108,(820) 556-2134,5G 3G,2016-12-14 08:53:08.000,2016-11-16 18:02:42.000,8205562134
28,87,109,3141357486,Roaming special,2017-02-21 14:16:08.000,2015-06-01 22:07:59.000,3141357486
31,92,106,679-712-1378,5G LTE,2016-03-05 07:57:59.000,2015-08-19 21:00:12.000,6797121378
32,96,109,(571) 106-9693,Roaming special,2015-10-21 00:46:00.000,2015-12-03 11:21:18.000,5711069693
35,101,109,3394265481,Roaming special,2016-04-08 19:15:37.000,2016-03-26 00:19:52.000,3394265481
36,105,104,552 927 6965,100 text,2016-06-02 21:31:22.000,2015-06-13 22:09:08.000,5529276965
38,110,107,(177) 906-6516,10G 3G,2015-07-13 01:26:03.000,2016-03-28 21:15:55.000,1779066516
39,114,104,+1 (931) 159-4794,100 text,2017-02-16 07:19:57.000,2016-11-07 13:04:11.000,19311594794
41,118,102,137 399 7733,Unlimited text,2015-07-17 19:12:59.000,2016-03-28 17:27:36.000,1373997733
42,122,103,(310) 535-4058,450 min,2015-08-14 05:09:04.000,2016-05-12 17:44:16.000,3105354058
45,127,102,(838) 130-7465,Unlimited text,2016-01-29 06:22:46.000,2016-01-03 23:23:24.000,8381307465
438,1096,105,+1 (648) 607-3373,10G LTE,2015-05-22 01:32:29.000,2016-11-19 03:47:27.000,16486073373
433,1085,105,9149527956,10G LTE,2016-11-21 04:59:42.000,2015-08-17 07:21:04.000,9149527956
437,1094,110,+1 (955) 920-2804,5G tether,2016-05-09 20:03:35.000,2015-02-11 22:05:47.000,19559202804
439,1097,106,828-491-8503,5G LTE,2015-07-11 12:42:17.000,2016-03-17 08:09:45.000,8284918503
442,1105,108,952-246-3132,5G 3G,2015-11-23 20:26:09.000,2016-03-29 06:50:47.000,9522463132
441,1102,110,(937) 838-5215,5G tether,2015-05-03 21:10:06.000,2017-01-17 12:35:55.000,9378385215
444,1109,101,398 982 5808,Unlimited call,2016-04-08 11:37:12.000,2016-04-23 16:25:27.000,3989825808
447,1123,102,8055889200,Unlimited text,2015-09-28 00:16:34.000,2016-04-07 04:20:21.000,8055889200
445,1113,110,317 458 9944,5G tether,2016-11-10 13:48:18.000,2016-02-27 23:33:36.000,3174589944
445,1119,101,238 169 5636,Unlimited call,2016-02-08 19:03:50.000,2016-02-09 00:26:38.000,2381695636
448,1126,103,280-248-5400,450 min,2015-10-07 18:20:17.000,2016-08-08 05:49:52.000,2802485400
448,1128,110,926 519 7374,5G tether,2015-08-06 23:08:10.000,2016-11-09 18:31:02.000,9265197374
454,1136,108,+1 (982) 499-9056,5G 3G,2015-08-08 23:58:04.000,2016-02-08 08:34:19.000,19824999056
455,1149,108,+1 (214) 159-4334,5G 3G,2016-08-02 15:47:25.000,2016-08-05 12:55:29.000,12141594334
456,1152,106,893 746 1048,5G LTE,2015-01-03 15:21:59.000,2016-12-22 20:12:33.000,8937461048
450,1156,107,900 507 8497,10G 3G,2015-02-10 04:43:00.000,2017-01-21 04:05:52.000,9005078497
480,1213,103,+1 (933) 631-4600,450 min,2016-03-28 06:34:28.000,2016-12-02 21:09:25.000,19336314600
473,1209,110,(233) 864-4505,5G tether,2015-08-24 15:52:59.000,2016-10-05 17:43:58.000,2338644505
486,1230,102,(174) 122-6532,Unlimited text,2015-11-01 11:17:46.000,2015-09-14 07:54:34.000,1741226532
484,1222,110,981-698-9854,5G tether,2015-01-31 13:32:09.000,2015-01-26 03:40:25.000,9816989854
485,1227,103,748-774-4934,450 min,2015-12-21 12:30:11.000,2015-08-24 19:55:10.000,7487744934
483,1218,103,965-519-3602,450 min,2016-08-03 19:29:46.000,2015-10-16 01:27:24.000,9655193602
487,1233,104,+1 (441) 220-8131,100 text,2016-08-14 04:21:25.000,2017-02-05 20:11:55.000,14412208131
488,1236,102,225-136-6413,Unlimited text,2016-01-11 01:19:03.000,2015-11-11 16:44:07.000,2251366413
491,1241,105,+1 (271) 522-8207,10G LTE,2015-11-01 11:37:35.000,2015-12-12 05:12:07.000,12715228207
497,1255,104,450 318 1834,100 text,2017-02-03 23:13:43.000,2015-04-02 06:19:27.000,4503181834
492,1243,101,(976) 272-4479,Unlimited call,2016-08-01 05:15:57.000,2016-06-04 10:54:36.000,9762724479
500,1256,110,138-737-9468,5G tether,2015-11-26 18:25:34.000,2015-05-10 02:24:23.000,1387379468
505,1259,102,+1 (355) 331-5961,Unlimited text,2016-08-31 18:02:08.000,2015-07-17 11:12:31.000,13553315961
510,1272,104,2966744764,100 text,2015-03-28 05:03:47.000,2016-02-14 02:02:24.000,2966744764
506,1265,106,8243273924,5G LTE,2015-01-21 08:00:55.000,2015-02-23 05:06:48.000,8243273924
532,1326,101,581 194 5046,Unlimited call,2015-08-22 12:22:59.000,2016-04-14 15:25:43.000,5811945046
537,1340,107,549-450-3295,10G 3G,2015-02-22 19:00:57.000,2016-05-10 18:23:26.000,5494503295
542,1350,101,677-454-4251,Unlimited call,2015-12-17 05:34:12.000,2015-05-16 10:32:37.000,6774544251
533,1330,105,+1 (472) 182-9865,10G LTE,2016-09-11 03:38:29.000,2015-06-19 12:49:48.000,14721829865
541,1346,110,6967187020,5G tether,2016-08-07 11:17:16.000,2015-06-21 02:25:55.000,6967187020
548,1365,103,5673731097,450 min,2016-03-29 13:55:21.000,2017-02-14 12:27:55.000,5673731097
552,1374,105,+1 (769) 520-8838,10G LTE,2016-12-16 04:02:58.000,2016-03-04 02:49:48.000,17695208838
544,1352,104,(755) 257-7099,100 text,2015-09-28 08:28:59.000,2016-11-01 02:37:12.000,7552577099
547,1364,109,(354) 334-5795,Roaming special,2016-09-15 22:55:34.000,2015-09-29 21:42:15.000,3543345795
551,1371,107,650 996 1355,10G 3G,2017-01-19 04:43:49.000,2015-03-22 01:38:42.000,6509961355
545,1356,106,9063287888,5G LTE,2015-07-27 21:56:42.000,2015-11-21 04:46:30.000,9063287888
550,1366,101,698-345-9877,Unlimited call,2016-01-24 12:12:09.000,2016-03-04 20:02:33.000,6983459877
553,1378,107,+1 (193) 676-1918,10G 3G,2015-02-27 14:42:37.000,2016-01-07 07:42:46.000,11936761918
559,1390,110,(870) 122-2171,5G tether,2016-11-03 19:20:48.000,2015-08-29 01:53:47.000,8701222171
555,1383,106,+1 (301) 983-8593,5G LTE,2015-08-06 13:45:05.000,2015-05-05 16:50:28.000,13019838593
563,1399,105,4198371744,10G LTE,2016-02-24 07:39:31.000,2016-10-21 18:59:59.000,4198371744
562,1397,108,123 412 6220,5G 3G,2016-09-06 09:26:23.000,2016-04-27 14:16:24.000,1234126220
585,1448,106,831 858 7572,5G LTE,2016-01-25 12:49:47.000,2016-06-03 12:40:17.000,8318587572
587,1455,107,(851) 554-2260,10G 3G,2016-09-07 07:23:48.000,2015-04-26 02:52:55.000,8515542260
596,1476,108,247 357 4699,5G 3G,2016-11-18 21:38:52.000,2016-05-03 13:04:05.000,2473574699
592,1467,110,676-541-4075,5G tether,2016-08-09 20:07:29.000,2015-03-28 18:09:20.000,6765414075
595,1474,102,5812125532,Unlimited text,2016-07-24 22:50:25.000,2016-10-12 15:26:18.000,5812125532
598,1477,102,+1 (462) 320-3137,Unlimited text,2015-06-30 08:28:51.000,2015-12-29 23:11:49.000,14623203137
606,1492,105,145-220-8663,10G LTE,2016-04-07 16:51:58.000,2016-11-20 09:05:59.000,1452208663
601,1485,109,(676) 384-8724,Roaming special,2015-02-19 12:45:09.000,2015-02-18 00:40:16.000,6763848724
603,1491,102,592-346-3568,Unlimited text,2015-03-12 10:11:13.000,2015-11-30 10:05:04.000,5923463568
609,1495,109,(627) 344-9897,Roaming special,2015-12-29 20:10:36.000,2015-11-25 05:17:42.000,6273449897
609,1501,103,+1 (205) 885-2283,450 min,2017-01-02 10:13:44.000,2016-08-26 23:35:47.000,12058852283
614,1510,105,(222) 813-3459,10G LTE,2015-01-24 05:12:36.000,2015-05-05 22:17:04.000,2228133459
616,1513,108,+1 (178) 887-6632,5G 3G,2016-07-17 06:14:25.000,2015-04-13 05:17:32.000,11788876632
620,1521,110,867 403 2780,5G tether,2016-12-16 12:35:52.000,2016-07-25 15:00:29.000,8674032780
618,1518,101,(625) 229-6414,Unlimited call,2015-04-06 05:30:11.000,2015-08-03 13:42:16.000,6252296414
627,1537,110,197-126-5891,5G tether,2015-04-16 13:49:47.000,2015-09-24 10:27:11.000,1971265891
644,1585,101,+1 (334) 258-5788,Unlimited call,2015-09-19 15:52:24.000,2016-07-30 23:37:55.000,13342585788
648,1593,108,107 111 6166,5G 3G,2015-10-04 01:06:24.000,2015-11-01 04:43:37.000,1071116166
650,1602,109,305-938-7893,Roaming special,2016-05-20 15:52:34.000,2015-01-01 16:07:48.000,3059387893
651,1605,108,827 986 5406,5G 3G,2016-12-09 17:10:55.000,2016-02-09 00:41:41.000,8279865406
649,1598,106,(217) 829-7102,5G LTE,2016-03-13 07:55:13.000,2016-07-17 01:47:40.000,2178297102
659,1620,108,4051234454,5G 3G,2015-03-29 09:11:37.000,2016-07-13 18:29:56.000,4051234454
657,1614,110,818 974 6553,5G tether,2015-08-03 19:45:45.000,2016-02-28 00:42:03.000,8189746553
661,1623,105,+1 (201) 708-3825,10G LTE,2015-10-07 08:15:00.000,2016-11-03 17:46:53.000,12017083825
656,1608,107,797 979 2468,10G 3G,2016-10-03 12:20:20.000,2016-09-07 04:34:42.000,7979792468
656,1612,108,+1 (278) 412-1826,5G 3G,2015-03-21 02:30:27.000,2015-08-20 19:16:49.000,12784121826
663,1629,110,939-739-1315,5G tether,2015-11-27 05:56:40.000,2015-01-29 16:08:04.000,9397391315
666,1641,107,972 872 4403,10G 3G,2016-05-17 01:46:34.000,2015-08-18 23:32:46.000,9728724403
665,1637,101,+1 (226) 579-4986,Unlimited call,2015-07-11 03:06:24.000,2017-01-21 12:09:43.000,12265794986
664,1634,102,+1 (278) 730-6823,Unlimited text,2015-08-11 23:03:13.000,2016-12-27 19:20:44.000,12787306823
667,1647,101,440 793 3873,Unlimited call,2015-11-30 09:04:32.000,2015-04-24 13:17:29.000,4407933873
669,1652,105,587 250 6755,10G LTE,2016-04-22 13:27:11.000,2017-02-05 07:24:30.000,5872506755
272,698,104,132-183-6781,100 text,2015-10-07 22:32:49.000,2016-04-28 15:08:27.000,1321836781
274,703,106,+1 (194) 449-2751,5G LTE,2015-09-03 16:02:57.000,2015-03-29 19:52:13.000,11944492751
276,708,110,319 975 5010,5G tether,2016-07-08 22:45:37.000,2016-06-26 23:45:07.000,3199755010
277,712,101,425-577-9147,Unlimited call,2017-01-22 12:57:39.000,2015-08-30 18:38:34.000,4255779147
280,716,104,4862493297,100 text,2015-09-29 11:54:58.000,2017-02-05 01:56:16.000,4862493297
281,720,101,329-566-9307,Unlimited call,2015-07-24 07:37:30.000,2015-08-10 10:14:34.000,3295669307
284,725,105,2477171018,10G LTE,2016-07-23 02:58:26.000,2016-05-22 00:08:27.000,2477171018
286,728,102,167-820-8485,Unlimited text,2015-12-26 21:32:42.000,2015-03-01 02:06:25.000,1678208485
287,732,105,+1 (806) 234-4390,10G LTE,2017-02-09 02:52:52.000,2015-10-16 21:56:43.000,18062344390
289,736,103,9235371129,450 min,2016-01-15 19:48:00.000,2015-11-13 01:21:04.000,9235371129
290,740,101,237-786-8505,Unlimited call,2015-08-20 18:49:00.000,2017-01-12 17:19:59.000,2377868505
292,745,101,(335) 118-4922,Unlimited call,2015-06-04 19:41:47.000,2016-07-09 11:11:39.000,3351184922
292,749,106,(810) 678-4748,5G LTE,2015-05-15 12:35:02.000,2016-05-02 07:40:31.000,8106784748
293,754,109,8899377129,Roaming special,2016-11-26 09:27:39.000,2016-08-01 18:04:34.000,8899377129
294,758,110,282 505 1550,5G tether,2015-04-22 00:56:24.000,2016-05-05 13:07:00.000,2825051550
295,762,110,(710) 746-1886,5G tether,2015-04-17 14:44:30.000,2015-03-01 07:16:57.000,7107461886
299,766,104,(613) 763-8291,100 text,2015-07-01 23:10:59.000,2015-04-06 08:58:34.000,6137638291
326,828,104,(944) 905-3474,100 text,2016-05-04 12:01:37.000,2015-03-01 08:15:39.000,9449053474
328,833,107,366-764-9740,10G 3G,2015-06-13 23:07:44.000,2015-02-16 04:45:49.000,3667649740
330,837,101,816 113 6358,Unlimited call,2016-09-16 08:09:16.000,2015-05-05 22:55:20.000,8161136358
331,841,104,873-188-6392,100 text,2016-06-22 00:09:01.000,2015-09-20 04:42:23.000,8731886392
332,845,106,5684114499,5G LTE,2015-12-27 18:04:54.000,2015-03-26 11:55:25.000,5684114499
333,848,106,+1 (930) 154-1582,5G LTE,2015-09-19 15:03:41.000,2016-05-04 15:55:19.000,19301541582
334,853,101,+1 (685) 248-5612,Unlimited call,2015-03-22 15:57:41.000,2015-04-24 21:28:16.000,16852485612
336,857,101,(798) 384-5036,Unlimited call,2016-12-09 16:11:09.000,2016-01-27 00:56:46.000,7983845036
338,862,105,(145) 440-5884,10G LTE,2016-07-29 10:28:15.000,2015-10-19 22:45:27.000,1454405884
340,866,108,+1 (978) 460-8905,5G 3G,2015-09-13 05:33:18.000,2016-10-21 17:35:17.000,19784608905
343,870,105,226 664 6128,10G LTE,2015-11-24 01:01:11.000,2015-03-19 17:51:35.000,2266646128
344,874,102,+1 (213) 710-1430,Unlimited text,2016-04-03 00:35:46.000,2015-07-06 00:36:54.000,12137101430
346,879,104,(948) 611-7719,100 text,2016-07-12 17:07:13.000,2016-10-28 00:06:57.000,9486117719
347,883,105,+1 (932) 769-8037,10G LTE,2016-07-05 11:11:16.000,2015-08-13 11:31:02.000,19327698037
348,887,105,+1 (879) 300-9169,10G LTE,2016-07-03 06:14:27.000,2015-05-16 09:18:56.000,18793009169
350,892,110,(376) 655-5104,5G tether,2015-05-21 17:02:31.000,2015-12-18 10:01:11.000,3766555104
379,957,105,+1 (270) 599-6498,10G LTE,2016-10-18 06:27:14.000,2017-01-23 00:52:28.000,12705996498
381,961,108,+1 (971) 201-9317,5G 3G,2015-10-10 14:26:27.000,2015-09-26 08:25:55.000,19712019317
386,970,103,821-537-9821,450 min,2015-03-07 13:22:11.000,2015-02-08 03:48:58.000,8215379821
385,968,101,734 551 3725,Unlimited call,2016-03-15 10:20:10.000,2015-11-14 23:56:08.000,7345513725
389,983,104,996 684 3312,100 text,2015-06-29 20:25:49.000,2015-01-10 10:55:31.000,9966843312
387,974,110,359-859-3103,5G tether,2017-02-20 05:59:31.000,2015-08-23 17:06:50.000,3598593103
388,977,106,+1 (924) 574-4051,5G LTE,2016-03-29 20:48:32.000,2015-11-02 23:07:12.000,19245744051
390,986,110,717 710 3479,5G tether,2016-10-15 06:15:57.000,2015-05-23 13:41:05.000,7177103479
392,989,103,616-928-8321,450 min,2015-10-18 15:26:41.000,2016-10-16 05:32:48.000,6169288321
395,999,104,4736517565,100 text,2017-01-24 17:32:42.000,2016-07-09 02:54:32.000,4736517565
394,996,106,799 633 9326,5G LTE,2016-09-22 11:52:08.000,2016-03-28 12:06:52.000,7996339326
398,1006,103,5259423830,450 min,2015-06-08 16:51:04.000,2015-05-19 02:55:18.000,5259423830
397,1003,103,+1 (853) 375-4301,450 min,2016-01-07 01:07:09.000,2016-11-08 19:45:36.000,18533754301
401,1010,102,7213945372,Unlimited text,2015-07-24 13:56:46.000,2015-08-21 02:10:10.000,7213945372
402,1014,105,107 588 6362,10G LTE,2017-01-23 18:44:26.000,2015-11-21 01:29:03.000,1075886362
402,1017,110,+1 (770) 156-9765,5G tether,2015-07-01 01:54:45.000,2015-03-01 23:45:18.000,17701569765
1000,2467,106,9738248538,5G LTE,2017-01-07 13:55:43.000,2015-07-25 22:24:02.000,9738248538
687,1699,108,1942485565,5G 3G,2015-03-30 19:32:34.000,2017-01-01 13:48:16.000,1942485565
696,1716,105,7273712920,10G LTE,2016-12-08 05:41:27.000,2016-01-12 09:33:17.000,7273712920
699,1724,104,7178382710,100 text,2016-04-19 15:09:20.000,2016-10-31 13:10:42.000,7178382710
698,1722,110,541 273 4340,5G tether,2016-01-10 16:50:40.000,2015-12-05 11:40:29.000,5412734340
697,1721,104,+1 (739) 240-5225,100 text,2016-05-18 02:05:04.000,2016-05-11 06:18:01.000,17392405225
702,1733,109,741 454 1877,Roaming special,2015-03-27 06:02:50.000,2015-03-26 21:35:07.000,7414541877
702,1736,104,+1 (293) 630-8366,100 text,2016-07-05 11:23:39.000,2015-10-22 17:26:57.000,12936308366
708,1749,105,421-185-9959,10G LTE,2016-02-22 09:11:39.000,2015-06-22 11:14:47.000,4211859959
704,1738,103,439-508-3724,450 min,2015-06-25 01:24:02.000,2016-02-04 16:31:18.000,4395083724
713,1765,105,1147645533,10G LTE,2016-04-03 20:37:02.000,2016-01-14 18:56:28.000,1147645533
711,1763,105,572-460-4744,10G LTE,2016-07-29 19:46:32.000,2016-10-04 07:28:40.000,5724604744
707,1752,101,357-415-8029,Unlimited call,2015-11-30 23:53:33.000,2015-10-26 22:14:42.000,3574158029
710,1757,102,293-951-9839,Unlimited text,2016-02-18 23:37:52.000,2015-02-24 11:04:56.000,2939519839
712,1766,104,455 846 8218,100 text,2015-07-07 02:25:40.000,2015-04-17 00:23:12.000,4558468218
717,1776,107,671 762 2224,10G 3G,2017-02-05 17:49:49.000,2015-11-20 03:22:45.000,6717622224
719,1784,105,607 627 4746,10G LTE,2015-07-16 16:34:28.000,2015-11-16 03:45:51.000,6076274746
716,1774,106,833-508-7898,5G LTE,2017-02-26 11:44:18.000,2015-07-10 22:21:26.000,8335087898
745,1848,105,+1 (812) 252-4147,10G LTE,2015-08-06 00:05:36.000,2016-10-15 10:42:17.000,18122524147
743,1841,106,+1 (201) 198-4167,5G LTE,2016-07-24 02:41:12.000,2015-05-20 14:51:15.000,12011984167
744,1845,103,+1 (458) 384-8866,450 min,2016-07-28 22:48:03.000,2016-03-05 16:50:24.000,14583848866
749,1860,103,(173) 723-8109,450 min,2016-05-04 18:04:01.000,2016-01-02 14:06:11.000,1737238109
746,1853,104,961 665 3036,100 text,2015-08-08 19:25:38.000,2016-01-17 17:04:28.000,9616653036
747,1855,107,561-309-2970,10G 3G,2015-02-12 06:02:44.000,2015-08-23 22:58:48.000,5613092970
747,1857,104,6977453190,100 text,2016-11-03 01:36:06.000,2016-09-22 17:03:23.000,6977453190
750,1862,103,+1 (269) 488-5812,450 min,2016-04-22 18:50:57.000,2017-02-04 08:21:22.000,12694885812
757,1884,106,(340) 789-7183,5G LTE,2015-06-15 15:05:20.000,2016-06-01 09:22:14.000,3407897183
753,1877,110,1617906938,5G tether,2015-09-07 17:47:16.000,2016-07-29 11:55:43.000,1617906938
755,1872,106,(529) 249-7618,5G LTE,2016-05-05 14:54:17.000,2016-09-05 02:34:05.000,5292497618
755,1879,106,2216206083,5G LTE,2016-12-10 11:34:06.000,2016-10-15 06:31:21.000,2216206083
758,1886,101,+1 (115) 327-7314,Unlimited call,2016-12-16 02:05:26.000,2015-04-12 13:16:18.000,11153277314
759,1890,110,+1 (888) 517-1939,5G tether,2015-11-21 08:23:51.000,2016-07-16 11:40:01.000,18885171939
768,1909,110,426-212-8058,5G tether,2017-01-28 05:49:39.000,2016-09-28 00:35:15.000,4262128058
764,1903,103,+1 (303) 615-1928,450 min,2016-11-11 00:19:36.000,2016-11-24 23:39:55.000,13036151928
764,1905,110,(179) 688-9055,5G tether,2016-03-21 13:14:32.000,2015-07-20 03:54:52.000,1796889055
796,1972,105,+1 (371) 841-3212,10G LTE,2015-09-25 07:04:18.000,2016-12-18 12:57:54.000,13718413212
799,1974,107,(505) 963-6319,10G 3G,2016-12-09 01:11:35.000,2015-06-06 11:53:19.000,5059636319
793,1960,103,736 258 7372,450 min,2016-05-17 14:35:03.000,2016-07-20 12:16:35.000,7362587372
793,1964,106,493 631 7483,5G LTE,2015-01-09 03:27:20.000,2015-07-19 09:02:24.000,4936317483
800,1977,103,+1 (450) 393-7247,450 min,2016-03-30 06:59:26.000,2015-07-26 21:54:50.000,14503937247
807,1996,109,261 688 3260,Roaming special,2016-11-18 12:47:18.000,2016-06-27 19:28:50.000,2616883260
804,1983,102,4243209011,Unlimited text,2016-05-31 19:07:36.000,2016-11-12 07:16:02.000,4243209011
804,1986,101,991 149 9017,Unlimited call,2016-07-04 05:45:38.000,2015-09-18 13:31:06.000,9911499017
805,1989,104,+1 (568) 594-9207,100 text,2015-03-04 09:33:48.000,2016-01-31 03:34:52.000,15685949207
808,2002,110,702-924-7971,5G tether,2016-10-08 15:39:49.000,2016-03-11 10:07:56.000,7029247971
810,2009,103,514 460 3488,450 min,2015-12-05 12:05:02.000,2016-10-30 21:04:54.000,5144603488
809,2005,101,233 647 5904,Unlimited call,2016-03-19 16:50:52.000,2016-09-26 12:05:22.000,2336475904
813,2011,104,(529) 576-9747,100 text,2016-03-07 03:03:59.000,2015-12-26 02:31:26.000,5295769747
817,2017,102,120-839-9902,Unlimited text,2015-07-20 15:24:40.000,2016-03-23 22:09:56.000,1208399902
818,2021,110,+1 (639) 839-2788,5G tether,2015-10-19 01:51:19.000,2015-04-28 17:45:33.000,16398392788
827,2042,103,996-949-2300,450 min,2016-08-02 13:15:23.000,2015-10-05 19:46:32.000,9969492300
828,2044,105,+1 (484) 552-9970,10G LTE,2015-12-14 14:25:17.000,2015-04-16 02:13:27.000,14845529970
847,2098,106,200-411-6818,5G LTE,2015-07-19 20:57:25.000,2016-04-09 03:00:34.000,2004116818
849,2104,105,+1 (831) 971-3942,10G LTE,2015-02-07 22:19:47.000,2015-03-23 21:59:09.000,18319713942
846,2092,105,(950) 544-6062,10G LTE,2015-08-20 04:19:33.000,2016-09-22 03:39:19.000,9505446062
848,2099,105,(881) 613-4074,10G LTE,2016-07-28 06:58:17.000,2015-12-25 04:25:10.000,8816134074
855,2125,107,+1 (141) 853-9318,10G 3G,2015-01-19 11:55:18.000,2016-08-19 03:15:31.000,11418539318
856,2126,107,(396) 128-4641,10G 3G,2016-06-26 05:17:56.000,2015-07-02 19:26:14.000,3961284641
853,2113,109,264 466 6871,Roaming special,2017-01-02 12:08:50.000,2015-12-13 19:33:43.000,2644666871
852,2114,106,(400) 415-2101,5G LTE,2016-10-25 03:11:44.000,2016-08-06 03:03:41.000,4004152101
858,2131,106,529 208 9741,5G LTE,2015-06-22 09:21:06.000,2015-11-22 02:27:57.000,5292089741
861,2141,104,812 302 9443,100 text,2015-06-08 22:18:24.000,2015-02-18 17:55:37.000,8123029443
854,2118,107,9727551059,10G 3G,2016-03-30 04:03:25.000,2016-10-24 03:27:10.000,9727551059
866,2147,106,807 987 8919,5G LTE,2016-05-08 18:04:47.000,2017-02-24 10:49:05.000,8079878919
859,2134,103,8003344769,450 min,2015-05-14 10:30:39.000,2016-04-26 18:49:13.000,8003344769
870,2156,109,371-280-3723,Roaming special,2015-10-17 02:41:16.000,2015-06-28 10:24:16.000,3712803723
868,2154,110,943-909-2626,5G tether,2016-04-13 05:51:50.000,2015-01-27 02:42:51.000,9439092626
864,2146,110,+1 (545) 294-1998,5G tether,2016-02-17 06:24:46.000,2015-07-19 18:02:54.000,15452941998
871,2157,110,595 816 1439,5G tether,2015-05-23 06:08:38.000,2015-05-20 07:01:23.000,5958161439
885,2208,106,(882) 275-3245,5G LTE,2017-02-08 07:37:18.000,2016-01-05 11:23:01.000,8822753245
